,06/29/2020,06/30/2020,07/01/2020,Latitude,Longitude,Cluster,03/27/2020,03/28/2020,03/29/2020,03/30/2020,03/31/2020,04/01/2020,04/02/2020,04/03/2020,04/04/2020,04/05/2020,04/06/2020,04/07/2020,04/08/2020,04/09/2020,04/10/2020,04/11/2020,04/12/2020,04/13/2020,04/14/2020,04/15/2020,04/16/2020,04/17/2020,04/18/2020,04/19/2020,04/20/2020,04/21/2020,04/22/2020,04/23/2020,04/24/2020,04/25/2020,04/26/2020,04/27/2020,04/28/2020,04/29/2020,04/30/2020,05/01/2020,05/02/2020,05/03/2020,05/04/2020,05/05/2020,05/06/2020,05/07/2020,05/08/2020,05/09/2020,05/10/2020,05/11/2020,05/12/2020,05/13/2020,05/14/2020,05/15/2020,05/16/2020,05/17/2020,05/18/2020,05/19/2020,05/20/2020,05/21/2020,05/22/2020,05/23/2020,05/24/2020,05/25/2020,05/26/2020,05/27/2020,05/28/2020,05/29/2020,05/30/2020,05/31/2020,06/01/2020,06/02/2020,06/03/2020,06/04/2020,06/05/2020,06/06/2020,06/07/2020,06/08/2020,06/09/2020,06/10/2020,06/11/2020,06/12/2020,06/13/2020,06/14/2020,06/15/2020,06/16/2020,06/17/2020,06/18/2020,06/19/2020,06/20/2020,06/21/2020,06/22/2020,06/23/2020,06/24/2020,06/25/2020,06/26/2020,06/27/2020,06/28/2020
"Patis, MG",0.0,0.0,0.0,-16.0806266,-44.080572700000005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Patos de Minas, MG",1.9673679240333666,1.9673679240333666,3.934735848066733,-18.604145300000003,-46.5096698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,0.6557893080111222,1.3115786160222445,1.9673679240333666,1.9673679240333666,1.9673679240333666,1.9673679240333666,1.9673679240333666,1.9673679240333666,1.9673679240333666,1.9673679240333666,1.9673679240333666,1.9673679240333666
"Patrocínio Paulista, SP",0.0,0.0,0.0,-20.6383609,-47.2801241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Patrocínio do Muriaé, MG",17.593244194229417,17.593244194229417,17.593244194229417,-21.153333,-42.214444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.593244194229417,17.593244194229417,17.593244194229417,17.593244194229417,17.593244194229417,17.593244194229417,17.593244194229417,17.593244194229417,17.593244194229417
"Patrocínio, MG",5.509216919907004,5.509216919907004,5.509216919907004,-18.9408294,-46.9926624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,1.1018433839814008,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,2.2036867679628016,3.3055301519442026,3.3055301519442026,3.3055301519442026,3.3055301519442026,3.3055301519442026,3.3055301519442026,3.3055301519442026,3.3055301519442026,3.3055301519442026,3.3055301519442026,3.3055301519442026
"Paty do Alferes, RJ",14.404551838380927,14.404551838380927,14.404551838380927,-22.4272703,-43.4219523,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.803413878785697,10.803413878785697,10.803413878785697,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927,14.404551838380927
"Paula Cândido, MG",0.0,0.0,0.0,-20.8737735,-42.98627329999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Paulicéia, SP",0.0,0.0,0.0,-21.314397500000002,-51.8316259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Paulistas, MG",0.0,0.0,0.0,-18.426823499999998,-42.868953499999996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Paulistânia, SP",0.0,0.0,0.0,-22.576987300000003,-49.4028157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.55537370430987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Paulo de Faria, SP",0.0,0.0,0.0,-20.029593,-49.3998592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Paulínia, SP",10.05263927474777,10.966515572452114,10.966515572452114,-22.7630391,-47.1532213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,0.9138762977043426,1.8277525954086853,2.7416288931130284,2.7416288931130284,2.7416288931130284,3.6555051908173706,3.6555051908173706,3.6555051908173706,3.6555051908173706,4.569381488521714,4.569381488521714,4.569381488521714,5.483257786226057,5.483257786226057,5.483257786226057,6.397134083930399,6.397134083930399,6.397134083930399,7.311010381634741,8.224886679339084,9.138762977043427,9.138762977043427,10.05263927474777,10.05263927474777,10.05263927474777
"Pavão, MG",0.0,0.0,0.0,-17.427778,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pederneiras, SP",6.425771628076339,6.425771628076339,6.425771628076339,-22.351086,-48.778113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1419238760254458,2.1419238760254458,0.0,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,2.1419238760254458,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,4.2838477520508915,6.425771628076339,6.425771628076339,6.425771628076339,6.425771628076339,6.425771628076339,6.425771628076339,6.425771628076339,6.425771628076339,6.425771628076339,6.425771628076339,6.425771628076339
"Pedra Azul, MG",4.1111659266568,4.1111659266568,4.1111659266568,-16.005556,-41.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1111659266568,4.1111659266568
"Pedra Bela, SP",0.0,0.0,0.0,-22.7950193,-46.4431811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.412276382734284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pedra Bonita, MG",0.0,0.0,0.0,-22.7565159,-45.8426019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pedra Dourada, MG",0.0,0.0,0.0,-20.8317801,-42.1554636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pedra do Anta, MG",0.0,0.0,0.0,-20.596282199999997,-42.7179792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pedra do Indaiá, MG",0.0,0.0,0.0,-20.258333,-45.208611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pedralva, MG",0.0,0.0,0.0,-22.2430775,-45.4659842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pedranópolis, SP",0.0,0.0,0.0,-20.249177,-50.1102463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pedras de Maria da Cruz, MG",0.0,0.0,0.0,-15.605832999999999,-44.391944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pedregulho, SP",0.0,0.0,0.0,-20.25071,-47.480878600000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pedreira, SP",0.0,0.0,0.0,-22.741347,-46.894846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pedrinhas Paulista, SP",32.33107015842224,32.33107015842224,32.33107015842224,-22.815725,-50.792359000000005,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224,32.33107015842224
"Pedrinópolis, MG",27.51031636863824,27.51031636863824,27.51031636863824,-19.2275,-47.461944,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824,27.51031636863824
